报告日期,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
专项储备(万元),12898,9772,5709,7847,--,--,--,3364,3378,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,583,973,384,1980,--,263,--,10226,5392,6464,0,18840,14027,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),163402,163402,163402,162861,162861,162861,162861,162861,162861,162861,162861,145918,145918,145918,145918,144654,144654,144654,144654,132707,132707,132707,132707,110542,110542,110534,110542,66807,230865,202284,202284,150925,150925,150925,150925,104845,104845,104845,104845,70590,70590,109466,107576,39768,39768,39768,39768,25483,25483,26828,24748,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,0,--,--,0,--,0,--,0,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,0,--,--,0,--,0,--,0,
未分配利润(万元),2462006,2531537,2433154,2404481,2245069,2262508,2162670,2047052,1902858,1758271,1730006,1633805,1593662,1553480,1551140,1582938,1560908,1633429,1611036,1589415,1547582,1604960,1501848,1485539,1561013,1649334,1545627,1494828,1332903,1412933,1260102,1216747,1056607,893748,981471,914894,774800,718101,668813,600379,514179,427943,456275,373540,269324,254348,222196,162880,137231,135267,101518,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,0,--,--,0,--,0,--,0,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-71,-71,-71,-89,-73,-63,-31,-29,-11,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,0,--,--,0,--,0,--,0,
归属于母公司股东权益合计(万元),3351506,3423133,3320747,3299960,3138616,2963860,2868287,2725528,2578580,2429832,2401580,2295712,2256604,2217473,2215142,2245326,2233712,2305636,2293174,2209333,2160061,2218433,2114982,2078173,1985294,2073639,1969941,1876258,1786940,1838779,1685359,1591973,1429852,1267306,1354766,1251502,1107408,982123,926371,844876,756747,633376,659818,494292,384743,395443,363292,266799,241150,227082,204702,
少数股东权益(万元),936259,953404,934492,902570,878360,904160,880724,549818,531516,474608,455250,456726,452949,460579,461692,462231,468948,469291,456491,431248,401598,394757,386459,377156,257342,239075,223946,213114,184681,194733,176233,163266,166830,159191,154467,139999,125256,125308,124694,118411,117542,84367,81454,74972,74874,98860,89733,29155,27985,22019,21403,
所有者权益(或股东权益)合计(万元),4287765,4376537,4255238,4202530,4016977,3868020,3749011,3275345,3110096,2904441,2856830,2752437,2709553,2678051,2676835,2707557,2702660,2774927,2749665,2640581,2561659,2613190,2501441,2455330,2242636,2312714,2193887,2089372,1971621,2033512,1861593,1755239,1596682,1426497,1509233,1391502,1232664,1107431,1051064,963287,874289,717743,741272,569264,459618,494303,453025,295954,269134,249101,226105,
负债和所有者权益(或股东权益)总计(万元),9118239,9288040,9455140,9229935,9139020,8542953,8456053,8145583,7312615,7075058,7094160,7074504,7188985,7123517,6816876,6269454,6176695,6200676,5874408,5427049,5402853,5095630,4548451,4440510,4403042,4074678,4136714,4054498,3317123,3132212,2990116,2848555,2685294,2697847,2566983,2402628,2316238,2312292,2238095,2071422,2040673,1905207,1838123,1599609,1402065,1283559,1202775,915669,646580,596338,530004,		
  
